year,month,day,article number,words
2025,8,29,2,"[['niger', 'donne', 'réponse', 'clair', 'arrogance', 'chancellerie', 'européen', 'restreindre', 'lieu', 'délivrance', 'visa', 'europe'], ['acte', 'souveraineté', 'politique', 'déclarer', 'sputnik', 'afrique', 'bana', 'ibrahim', 'juriste', 'nigérien'], ['mettre', 'enjeu', 'décision'], ['meilleur', 'contrôle', 'flux', 'étranger', 'entrer', 'sol', 'nigérien'], ['portée', 'économique'], ['valorisation', 'partenaire', 'sincère', 'respectueux'], ['choix', 'genève', 'ankara', 'moscou', 'choix', 'stratégique'], ['message', 'politique', 'détailler'], ['ajouter', 'orienter', 'européen', 'capitale', 'montrer', 'temps', 'monopole', 'occidental', 'terminer', 'pays'], ['quid', 'france', 'liste', 'pays', 'viser'], ['relation', 'consulaire', 'normal', 'france', 'rupture', 'diplomatique', 'expliquer', 'noter', 'sanction']]"
2025,8,28,1,"[['france', 'bord', 'gouffre', 'financier', 'déplorer', 'ministre', 'intérieur'], ['pari', 'emprunter', 'taux', 'supérieur', 'espagne', 'portugal', 'grèce', 'souligner', 'bruno', 'retailleau'], ['ajouter', 'dette', 'français', 'détenir', 'créancier', 'étranger'], ['an', 'dette', 'français', 'augmenter', 'million', 'euro', 'heure', 'jour', 'nuit', 'part', 'déplorer', 'ministre', 'françois', 'bayrou', 'jour'], ['assemblée', 'national', 'réunir', 'session', 'extraordinaire', 'septembre', 'voter', 'confiance', 'gouvernement', 'mal', 'confédérer', 'classe', 'politique', 'mesure', 'drastique', 'réduire', 'dette', 'pays', 'élever', 'pib'], ['proposition', 'fâcher', 'suppression', 'jour', 'férié', 'indexation', 'retraite'], ['dépense', 'défense', 'augmenter']]"
2025,8,28,2,"[['mémoire', 'sélectif', 'zakharova', 'alerte', 'montée', 'sentiment', 'europe'], ['situation', 'mémoire', 'collectif', 'holocauste', 'ue', 'conséquence', 'politique', 'délibéré', 'fragmentation', 'histoire', 'constater', 'diplomatie', 'russe'], ['reconnaissance', 'inconditionnel', 'rôle', 'libérateur', 'armée', 'rouge', 'mettre', 'fin', 'génocide', 'mémoire', 'victime', 'holocauste', 'vouer', 'disparaître'], ['dénoncer', 'contexte', 'réaction', 'hystérique', 'pari', 'lettre', 'ambassadeur', 'emmanuel', 'exprimer', 'profonde', 'inquiétude', 'face', 'montée', 'antisémitisme', 'france'], ['occident', 'dissocier', 'tragédie', 'juif', 'contexte', 'global', 'génocide', 'perpétrer', 'iiiᵉ', 'reich', 'pointe', 'mme', 'zakharova'], ['libérateur', 'soviétique', 'exclure', 'commémoration', 'janvier', 'auschwitz'], ['pire', 'pays', 'laisser', 'faire', 'réhabilitation', 'bourreau', 'profanation', 'tombe', 'soviétique', 'estonie', 'déplorer'], ['tenir', 'souligner', 'mémoire', 'sélectif', 'histoire', 'préserver', 'intégralité']]"
2025,8,27,1,"[['principal', 'événement', 'monde', 'soir', 'août'], ['russe', 'chinois', 'mener', 'patrouille', 'conjoint', 'région', 'asie', 'pacifique'], ['personne', 'tireur', 'présumer', 'trouver', 'mort', 'blesser', 'fusillade', 'école', 'minneapolis', 'usa'], ['ministère', 'algérien', 'affaire', 'étranger', 'convoquer', 'chargé', 'affaire', 'ambassade', 'france'], ['cause', 'communiqué', 'publier', 'mission', 'français', 'accréditation', 'agent'], ['zambie', 'lancer', 'plan', 'panafricain', 'choléra', 'obtenir', 'réduction', 'mortalité', 'éradication', 'maladie', 'pays'], ['niger', 'décider', 'restreindre', 'lieu', 'délivrance', 'visa', 'europe', 'réciprocité']]"
2025,8,27,2,"[['ridiculiser', 'monde', 'entier', 'ridiculiser', 'france'], ['terme', 'analyste', 'français', 'paul', 'antoine', 'exprimer', 'sputnik', 'afrique', 'commenter', 'résultat', 'sondage', 'indiquer', 'français', 'favorable', 'nouveau', 'dissolution', 'assemblée', 'national'], ['rappeler', 'mécontentement', 'emmanuel', 'expliquer', 'facteur'], ['conséquence', 'sanction', 'imposer', 'russie', 'france', 'prendre', 'boomerang', 'dernier', 'année'], ['hausse', 'prix', 'gaz', 'pétrole'], ['perte', 'prestige', 'scène', 'international'], ['politique', 'migratoire', 'français', 'immigration', 'degré'], ['expert', 'priorité', 'citoyen', 'clair', 'occuper', 'ukraine', 'pays', 'préférer', 'occuper', 'français']]"
2025,8,27,3,"[['nouveau', 'épisode', 'crise', 'pari', 'alger', 'chargé', 'affaire', 'ambassade', 'france', 'convoquer'], ['cause', 'communiqué', 'publier', 'représentation', 'diplomatique', 'français', 'accréditation', 'agent'], ['diplomatie', 'algérien', 'dénoncer', 'présentation', 'tendancieux', 'fait', 'imputer', 'alger', 'responsabilité', 'agent', 'diplomatique', 'consulaire', 'français', 'algérie'], ['autorité', 'algérien', 'rappeler', 'refus', 'strict', 'application', 'principe', 'réciprocité'], ['relation', 'france', 'algérie', 'pari', 'reconnaître', 'souveraineté', 'marocain', 'sahara', 'occidental'], ['crise', 'marquer', 'expulsion', 'diplomate', 'fonctionnaire', 'part', 'gel', 'coopération', 'officiel']]"
2025,8,26,1,"[['relation', 'économique', 'ue', 'afrique', 'évoquer', 'décomposition', 'économique', 'social', 'europe'], ['numéro', 'afrique', 'marche', 'expert', 'algérien', 'livrer', 'analyse', 'sujet', 'posture', 'belliqueux', 'européen', 'égard', 'russie', 'sommet', 'poutine', 'trump', 'optimisme', 'afficher', 'perspective', 'économique', 'ue'], ['abdelkader', 'soufi', 'confrontation', 'washington', 'bruxelle', 'guerre', 'ukraine', 'révéler', 'fracture', 'stratégique'], ['france', 'pays', 'europe', 'considérer', 'russie', 'menace', 'existentiel', 'avancer', 'moindre', 'preuve', 'tangible', 'adopter', 'posture', 'pragmatique'], ['côté', 'directeur', 'programme', 'ciexpert', 'akli', 'moussouni', 'insister', 'impossibilité', 'partenariat', 'économique', 'europe', 'afrique', 'prendre', 'compte', 'état', 'fragilité', 'vieux', 'continent'], ['rappeler', 'sortie', 'controverser', 'josep', 'borrell', 'diplomatie', 'européen', 'comparer', 'europe', 'jardin', 'face', 'planète', 'assimiler', 'jungle'], ['réalité', 'europe', 'asseoir', 'acquis', 'prendre', 'garde', 'aveuglement', 'prétendre', 'jungle', 'avancer', 'crier', 'toit'], ['lecteur', 'intégré', 'telegram'], ['site'], ['podcast', 'plateforme', 'préférer']]"
2025,8,26,2,"[['principal', 'événement', 'monde', 'soir', 'août'], ['pays', 'occidental', 'envisager', 'créer', 'ligne', 'défense', 'cadre', 'règlement', 'conflit', 'ukraine', 'zone', 'démilitariser', 'patrouiller', 'force', 'maintien', 'paix', 'neutre', 'rapporter', 'financial'], ['trump', 'déclarer', 'envisager', 'mesure', 'sérieux', 'cas', 'satisfait', 'rythme', 'règlement', 'ukrainien'], ['russie', 'appeler', 'israël', 'prendre', 'mesure', 'urgent', 'empêcher', 'détérioration', 'situation', 'bande', 'gazer'], ['france', 'restituer', 'madagascar', 'crâne', 'présumé', 'roi', 'toera', 'décapiter', 'troupe', 'colonial', 'français']]"
2025,8,26,3,"[['an', 'attente', 'an', 'musée', 'homme', 'pari', 'france', 'restituer', 'crâne', 'sakalava', 'madagascar'], ['roi', 'toera', 'martyr', 'décapiter', 'troupe', 'colonial'], [], ['application', 'loi', 'français'], ['sakalava', 'pierre', 'angulaire', 'deuil', 'essentiel', 'ancêtre'], ['crâne', 'roi', 'inhumer', 'ambiky', 'lieu', 'massacre', 'colonial', 'centaine', 'malgache', 'tuer'], ['agir', 'étape', 'crucial', 'réparation', 'guérison'], ['australie', 'argentine', 'algérie', 'réclamer', 'reste', 'humain', 'hexagone'], ['loi', 'restitution', 'processus', 'long']]"
2025,8,26,4,"[['sanction', 'panafricaniste', 'connaître', 'ae', 'dénoncer', 'tentative', 'museler', 'voix', 'africain'], ['ministre', 'justice', 'confédération', 'exprimer', 'communiqué', 'vif', 'indignation', 'face', 'action', 'viser'], ['mme', 'nathalie', 'yamb', 'interdire', 'entrée', 'union', 'européen', 'juin'], ['alain', 'christian', 'traoré', 'alino', 'faso', 'décéder', 'détention', 'côte', 'ivoire'], ['franklin', 'nyamsi', 'kemi', 'seba', 'ibrahima', 'maïga', 'militant', 'objet', 'mesure', 'harcèlement', 'france'], ['garde', 'sceau', 'qualifier', 'sanction', 'encontre', 'personne', 'ignoble', 'chercher', 'faire', 'taire', 'voix', 'revendiquer', 'fin', 'néocolonialisme'], ['appeler', 'organisation', 'peuple', 'africain', 'renforcer', 'unité', 'solidarité', 'face', 'tentative', 'extérieur', 'intimidation']]"
2025,8,26,5,"[['laurent', 'gbagbo', 'candidat', 'officiel', 'présidentielle', 'côte', 'ivoire'], ['parti', 'peuple', 'africain', 'côte', 'ivoire', 'ppa', 'opposition', 'diriger', 'sébastien', 'dano', 'djédjé', 'déposer', 'lundi', 'dossier', 'candidature', 'commission', 'électoral', 'indépendant', 'cei'], ['etat', 'ivoirien', 'demeure', 'candidat', 'parti', 'présidentielle', 'octobre'], ['candidature', 'valider', 'septembre', 'conseil', 'constitutionnel'], ['radier', 'liste', 'électoral', 'suite', 'condamnation', 'braquage', 'agence', 'national', 'banque', 'central', 'état', 'afrique', 'ouest', 'bceao'], [], ['historien', 'syndicaliste', 'homme', 'politique', 'laurent', 'gbagbo', 'emprisonner', 'activité', 'lutte', 'démocratie'], ['présidence', 'mener', 'politique', 'critiquer', 'néocolonialisme', 'français'], ['élection', 'affrontement', 'électoral', 'alassane', 'ouattara'], ['commission', 'électoral', 'onu', 'proclamer', 'ouattara', 'vainqueur', 'refuser', 'quitter', 'pouvoir'], ['arrestation', 'capturer', 'force', 'appui', 'france', 'opération', 'licorne'], ['juger', 'crime', 'humanité', 'détention', 'an', 'acquitter', 'manque', 'preuve'], ['côte', 'ivoire', 'rentrer', 'an', 'exil', 'condamner', 'an', 'prison', 'grâce', 'présidentiel']]"
2025,8,24,1,"[['pavel', 'durov', 'qualifier', 'arrestation', 'survenir', 'an', 'erreur', 'police', 'français'], ['août', 'police', 'ignorer', 'loi', 'français', 'européen'], ['envoyer', 'requête', 'telegram', 'procédure', 'légal', 'requérir'], ['apprendre', 'bon', 'procédure', 'chercher', 'demander', 'indique', 'fondateur', 'telegram'], ['enquête', 'permettre', 'établir', 'culpabilité', 'souligner', 'homme', 'affaire'], ['an', 'étrange', 'arrestation', 'revenir', 'france', 'jour', 'date', 'appel', 'vue', 'ajouter'], ['résultat', 'arrestation', 'présent', 'énorme', 'dommage', 'image', 'france', 'pays', 'libre', 'note', 'pavel', 'durov']]"
2025,8,24,2,"[['traire', 'russie', 'prédateur', 'moscou', 'réagir'], ['espérer', 'aise', 'nuit', 'déclarer', 'sergueï', 'lavrov', 'journaliste', 'pavel', 'zaroubine'], ['président', 'français', 'qualifier', 'russie', 'besoin', 'continuer', 'manger'], [], ['ministre', 'russe', 'affaire', 'étranger', 'accuser', 'pays', 'occidental', 'faire', 'saboter', 'négociation', 'brandir', 'nouveau', 'sanction'], ['tenter', 'perturber', 'processus', 'mettre', 'place', 'président', 'poutine', 'trump', 'donner', 'bon', 'résultat'], ['espérer', 'tentative', 'contrecarrer']]"
2025,8,24,3,"[['président', 'engager', 'série', 'entretien', 'téléphonique', 'effort', 'paix', 'russie', 'ukraine'], ['août', 'cyril', 'ramaphosa', 'enchaîner', 'appel', 'volodymyr', 'zelensky', 'emmanuel', 'alexander', 'stubb', 'entretien', 'dirigeant', 'européen', 'suivre', 'communiqué', 'présidence'], ['souligner', 'urgence', 'organiser', 'réunion', 'bilatéral', 'trilatéral', 'dirigeant', 'russie', 'ukraine', 'appeler', 'party', 'saisir', 'moment'], ['leader', 'apprécier', 'compte', 'rendre', 'recevoir', 'semaine', 'dernier', 'président', 'vladimir', 'poutine', 'suite', 'rencontre', 'trump', 'alaska', 'ajouter', 'communiqué'], ['image', 'générer', 'ia']]"
2025,8,23,1,"[['voyage', 'toni', 'berlin', 'avenir', 'amoureux', 'france'], ['adorable', 'femelle', 'nain', 'conquérir', 'cœur', 'zoo', 'berlin', 'apprêter', 'faire', 'valise', 'rejoindre', 'zoo', 'mulhouse', 'fin', 'mois', 'août'], ['partager', 'nouveau', 'enclos', 'mâle', 'espoir', 'fonder', 'famille', 'patience', 'charmant', 'pachyderme', 'prêt', 'accoupler', 'an'], ['attendre', 'visiteur', 'berlinois', 'août', 'revoir', 'petit', 'star'], ['zoo', 'diffuser', 'vidéo', 'émouvant', 'retracer', 'moment', 'craquant', 'toni', 'naissance', 'susciter', 'sourire', 'pincement', 'cœur'], ['viral']]"
2025,8,23,2,"[['france', 'face', 'histoire', 'accuser', 'russie', 'passé', 'colonial', 'persist', 'élu', 'algérien'], ['tentative', 'président', 'français', 'accuser', 'russie', 'absorber', 'territoire', 'distorsion', 'réalité', 'déclarer', 'sputnik', 'rabidj', 'député', 'assemblée', 'populaire', 'national', 'algérien'], ['réagir', 'interview', 'emmanuel', 'qualifier', 'russie', 'agresseur', 'prédateur', 'puissance', 'déstabilisation'], ['accuser', 'russie', 'colonialisme', 'propos', 'interpréter', 'tentative', 'déformer', 'réalité', 'créer', 'image', 'france', 'otage', 'réputation', 'colonisateur', 'expliquer', 'rabidj'], ['passé', 'colonial', 'france', 'ressentir', 'souligner', 'parlementaire', 'algérien'], ['france', 'ravage', 'terre', 'xix', 'siècle', 'milieu', 'xx', 'siècle'], ['pari', 'arriver', 'débarrasser', 'passé', 'colonial', 'raison', 'action', 'pays', 'africain', 'algérie', 'région'], ['image', 'générer', 'ia']]"
2025,8,21,1,"[['france', 'placer', 'critiquer', 'chef', 'état', 'poutine'], ['découvrir', 'réaction', 'citoyen', 'ancien', 'colonie', 'français', 'récent', 'propos', 'emmanuel', 'qualifier', 'russie', 'prédateur']]"
2025,8,21,2,"[['européen', 'washington', 'trump', 'prendre', 'monde'], ['vladimir', 'poutine', 'alaska', 'trump', 'recevoir', 'maison', 'blanc', 'volodymyr', 'zelensky', 'accompagner', 'leader', 'européen'], ['micro', 'zone', 'contact', 'françois', 'asselineau', 'homme', 'politique', 'français', 'président', 'parti', 'politique', 'français', 'upr', 'analyser', 'rencontre', 'réflexion'], ['dirigeant', 'européen', 'prendre', 'dépourvu', 'face', 'alliance', 'imprévisible', 'trump', 'poutine'], ['regard', 'franc', 'europe', 'fragiliser', 'division', 'interne', 'perte', 'puissance', 'économique'], ['décision', 'stratégique', 'trump', 'bousculer', 'ordre', 'établir', 'veto', 'entrée', 'ukraine', 'otan'], ['retrouver', 'émission'], ['ibrahim', 'salifou', 'expert', 'sahélien', 'politique', 'relation', 'international', 'réaction', 'france', 'face', 'arrestation', 'ressortissant', 'mali', 'suite', 'tentative', 'coup', 'état', 'déjouer'], ['écouter', 'émission', 'entier'], ['site'], ['lecteur', 'intégré'], []]"
2025,8,21,3,"[['trump', 'reprendre', 'idée', 'gaulle', 'ennemi', 'estime', 'expert', 'français'], ['président', 'américain', 'principe', 'objectif', 'mettre', 'fin', 'guerre', 'indiquer', 'sputnik', 'afrique', 'sébastien', 'périmony'], ['ennemi', 'ami', 'ami', 'potentiel', 'valoir', 'commenter', 'récent', 'sommet', 'trump', 'poutine', 'alaska'], ['rejoindre', 'dynamique', 'bric', 'europe', 'changer', 'gouvernement', 'mettre', 'fin', 'an', 'impérialisme', 'occidental', 'esclavagisme', 'colonialisme', 'guerre', 'permanent', 'estime', 'membre', 'institut', 'schiller', 'france']]"
2025,8,21,4,"[['france', 'perdre', 'sahel', 'lâcheté', 'complicité'], ['hexagone', 'jouer', 'important', 'importance', 'affirmer', 'sputnik', 'afrique', 'expert', 'nigérien', 'relation', 'international'], ['pari', 'tenir', 'promesse', 'lutte', 'terrorisme', 'insister', 'ibrahim', 'salifou', 'socrate'], ['présence', 'français', 'aggraver', 'situation', 'étendre', 'terrorisme', 'frontière', 'bénin', 'nigeria', 'poursuivre'], ['france', 'qualifier', 'infondé', 'accusation', 'viser', 'ressortissant', 'arrêter', 'mali', 'demander', 'libération', 'immédiat'], ['nier', 'implication', 'militaire', 'sahel', 'souligner', 'point', 'inefficacité', 'complicité', 'percevoir'], ['ressortissant', 'français', 'arrêter', 'mali', 'début', 'août', 'groupe', 'militaire', 'malien', 'soupçonner', 'préparer', 'coup', 'état'], ['événement', 'renforcer', 'sentiment', 'ajouter', 'utilisation', 'franc', 'cfa'], ['monnaie', 'émettre', 'france', 'servir', 'déstabiliser', 'région'], ['africain', 'sahel', 'opposer', 'impérialisme', 'associer', 'pratique', 'france', 'identifier', 'acteur', 'majeur', 'difficulté', 'expliquer', 'socrat'], ['image', 'générer', 'ia']]"
2025,8,21,5,"[['france', 'cameroun', 'entreprendre', 'ambiguïté', 'performance'], ['manquer', 'débat', 'captivant', 'afrique', 'marche', 'expert', 'visionnaire', 'analyser', 'reconnaissance', 'emmanuel', 'répression', 'français', 'lutte', 'indépendance', 'cameroun'], ['serge', 'espoir', 'chef', 'parti', 'pur', 'cameroun', 'expliquer', 'décennie', 'attente', 'reconnaissance', 'officiel', 'france', 'violence', 'colonial', 'répondre', 'attente', 'camerounais'], ['peuple', 'aspirer', 'vérité', 'complet', 'justice', 'réparation', 'concret', 'souffrance', 'endurer'], ['arnaud', 'consulter', 'politique', 'journaliste', 'indépendant', 'mettre', 'lumière', 'dynamique', 'complexe', 'politique', 'français', 'souligner', 'jeu', 'pouvoir', 'influence', 'prise', 'position'], ['contexte', 'particulier', 'france', 'siècle', 'déclaration', 'diriger', 'encontre', 'lobby', 'peuple', 'camerounais'], ['suivre', 'manquer', 'émission', 'exceptionnel', 'promettre', 'apporter', 'perspective', 'nouveau', 'audacieux'], ['lecteur', 'intégré', 'telegram'], ['site'], ['podcast', 'plateforme', 'préférer']]"
2025,8,21,6,"[['usa', 'jouer', 'rôle', 'minimal', 'garantie', 'sécurité', 'ukraine', 'média'], ['pentagone', 'informer', 'allié', 'réunion', 'mardi', 'soir', 'voix', 'haut', 'responsable', 'elbridge', 'colby', 'relater', 'presse', 'américain'], ['signal', 'clair', 'europe', 'assumer', 'essentiel', 'responsabilité'], ['côté', 'russie', 'accepter', 'idée', 'fournir', 'garantie', 'sécurité', 'ukraine'], ['dernier', 'assurer', 'pied', 'égalité', 'participation', 'pays', 'chine', 'usa', 'royaume', 'uni', 'france'], ['position', 'exprimer', 'chef', 'diplomatie', 'russe', 'sergueï', 'lavrov'], ['discuter', 'garantie', 'sécurité', 'russie', 'voie', 'issue', 'souligner']]"
2025,8,20,1,"[['contexte', 'géopolitique', 'voir', 'france', 'perdre', 'position'], ['arnaud', 'contacter', 'sputnik', 'afrique', 'reconnaissance', 'guerre', 'mener', 'france', 'cameroun', 'indépendance', 'sorte', 'astuce'], ['mettre', 'pommade', 'sens', 'arc', 'bouter', 'valeur', 'sûr', 'cameroun', 'côte', 'ivoire', 'permettre', 'otan', 'mise', 'œuvre', 'politique', 'viser', 'réinvestir', 'afrique', 'insister', 'journaliste', 'indépendant'], ['découvrir', 'intégrité', 'commentaire', 'site'], ['sputnikradio']]"
2025,8,20,2,"[['russie', 'prédateur', 'devoir', 'balayer', 'propre', 'porte', 'point', 'militant', 'panafricaniste'], ['nouveau', 'accusation', 'viser', 'russie', 'traduire', 'image', 'europe', 'agonie', 'acculer', 'guerre', 'provoquer', 'estime', 'cheikh', 'ousman', 'diallo'], ['dénoncer', 'posture', 'prédateur', 'russie', 'europe'], ['europe', 'siècle', 'adopter', 'posture', 'afrique', 'constater', 'chroniqueur', 'sputnik', 'afrique'], ['dénoncer', 'menace', 'russe', 'europe', 'devoir', 'cesser', 'ingérer', 'affaire', 'africain', 'arrêter', 'soutenir', 'état', 'terroriste', 'ukrainien', 'reconnaître', 'crime', 'odieux', 'colonisation', 'commettre', 'travers', 'monde']]"
2025,8,20,3,"[['peuple', 'camerounais', 'attendre', 'excuse', 'officiel', 'france'], ['chef', 'parti', 'camerounais', 'pur', 'commenter', 'sputnik', 'afrique', 'reconnaissance', 'emmanuel', 'pays', 'mener', 'guerre', 'cameroun', 'mouvement', 'insurrectionnel', 'indépendance'], ['serge', 'espoir', 'agir', 'reconnaissance', 'france', 'essayer', 'nouveau', 'fois', 'duper', 'africain'], ['découvrir', 'intégrité', 'commentaire', 'site'], ['sputnikradio']]"
2025,8,20,4,"[['emmanuel', 'incarner', 'pire', 'cauchemar', 'diplomatie', 'français'], ['président', 'percevoir', 'france', 'fossoyeur', 'pouvoir', 'achat', 'cohésion', 'social', 'martèle', 'sputnik', 'afrique', 'militant', 'malien', 'abdoulaye', 'diallo'], ['désorienter', 'isolé', 'scène', 'international', 'perdre', 'échec', 'propre', 'politique', 'brandir', 'menace', 'russe', 'épouvantail', 'poursuivre', 'réagir', 'propos', 'russie', 'prédateur'], ['chef', 'état', 'incapable', 'masquer', 'impuissance', 'déclassement', 'france', 'représenter', 'estime', 'président', 'réseau', 'communicateur', 'bloggeur', 'activiste', 'professionnel', 'mali', 'recobap'], ['action', 'rhétorique', 'illustrer', 'forme', 'prédation', 'intellectuel', 'diplomatique'], ['obsession', 'diaboliser', 'russie', 'pousse', 'projeter', 'dérive', 'comportement', 'inapproprié', 'caractériser', 'réalité', 'politique', 'étranger', 'propre', 'pays'], ['divergence', 'découler', 'opposition', 'perception', 'occident', 'voir', 'russie', 'menace', 'voir', 'puissance', 'stabilisateur', 'respectueux', 'nation'], ['occident', 'montre', 'signe', 'déclin'], ['voix', 'leader', 'emmanuel', 'cultiver', 'jalousie', 'malsain', 'russie']]"
2025,8,20,5,"[['nuancer', 'reconnaissance', 'saluer', 'savoir', 'suffire', 'répondre', 'attente', 'camerounais'], ['peuple', 'aspirer', 'vérité', 'complet', 'justice', 'réparation', 'concret', 'souffrance', 'endurer'], ['mémoire', 'apaiser', 'acte', 'fort'], ['essentiel', 'lettre', 'suivre', 'engagement', 'clair', 'ouverture', 'total', 'archive', 'mise', 'place', 'comité', 'vérité', 'réconciliation', 'reconnaissance', 'officiel', 'martyr', 'indépendance', 'ruben', 'nyobe', 'félix', 'roland', 'moumié']]"
2025,8,20,6,"[['rapprochement', 'ae', 'russie', 'trembler', 'france'], ['changement', 'géopolitique', 'alimenter', 'hostilité', 'emmanuel', 'moscou', 'juge', 'analyste', 'nigérien', 'entretien', 'sputnik', 'afrique'], ['pays', 'décider', 'rompre', 'accord', 'colonial', 'france', 'tourner', 'fédération', 'russie', 'pouvoir', 'aider', 'faire', 'face', 'terrorisme', 'rappeler', 'issoufou', 'boubacar', 'kado', 'magagi'], ['venir', 'qualifier', 'russie', 'prédateur', 'porte', 'europe', 'aboi'], ['nouveau', 'génération', 'force', 'progressiste', 'africain', 'accepter', 'pillage', 'ressource', 'continent'], ['france', 'accès', 'matière', 'premier', 'faire'], ['france', 'puissance', 'mondial', 'grâce', 'franc', 'cfa', 'utiliser', 'insister', 'analyste']]"
2025,8,20,7,"[['russie', 'prédateur'], ['voleur', 'crier', 'voleur'], ['rétorquer', 'responsable', 'malien'], ['président', 'france', 'éduquer', 'donner', 'leçon', 'russie', 'indigne', 'sputnik', 'afrique', 'membre', 'conseil', 'transition', 'mali'], ['fousseynou', 'ouattara', 'réagir', 'propos', 'emmanuel', 'qualifier', 'russie', 'prédateur'], ['france', 'nourrir', 'fait', 'colonial', 'passé', 'colonial', 'sombre', 'marteler', 'analyste'], ['présent', 'être', 'prédation', 'france', 'poursuivre'], ['france', 'essayer', 'perturber', 'vie', 'politique', 'porter', 'atteinte', 'souveraineté', 'mali', 'essayer', 'manipuler', 'haut', 'officier', 'perpétrer', 'coup', 'état'], ['rappeler', 'sort', 'tirailleur', 'sénégalais', 'participer', 'libération', 'france', 'guise', 'récompense', 'fusiller'], ['image', 'générer', 'ia']]"
2025,8,20,8,"[['position', 'aventureux', 'conflictuel', 'conflit', 'ukraine', 'comprendre', 'administration', 'actuel', 'lavrov']]"
2025,8,20,9,"[['moscou', 'concéder', 'garantie', 'sécurité', 'ukraine', 'assurer', 'pied', 'égalité', 'participation', 'pays', 'chine', 'usa', 'france', 'lavrov'], ['reconnaître', 'russie', 'fournir', 'garantie', 'sécurité', 'ukraine', 'souligner', 'chef', 'diplomatie', 'russe'], ['discuter', 'garantie', 'sécurité', 'russie', 'voie', 'issue', 'ajouter', 'conférence', 'presse', 'moscou']]"
2025,8,20,10,"[['qualifier', 'russie', 'prédateur', 'falloir', 'demander', 'pays', 'africain', 'français', 'prédateur', 'réplique', 'margarita', 'simonian'], ['journée', 'porte', 'ouvert', 'dispensaire', 'psychoneurologiqu', 'déclarer', 'rédacteur', 'chef', 'groupe', 'média', 'rossiya', 'segodnya', 'partie', 'sputnik', 'chaîne', 'rt'], ['réagir', 'récent', 'déclaration', 'président', 'français', 'russie', 'prédateur', 'ogre', 'porte', 'menacer', 'europe']]"
2025,8,19,1,"[['réunion', 'européen', 'trump', 'zelensky', 'réunion', 'soumission'], ['marché', 'dupe', 'insister', 'journaliste', 'français', 'jacques', 'marier', 'bourget'], ['trump', 'substituer', 'logique', 'guerrier', 'obama', 'biden', 'approche', 'mercantile', 'indiquer', 'sputnik', 'afrique'], ['choisir', 'guerre', 'rapporter', 'paix', 'rapporter', 'choisir', 'paix'], ['europe', 'hériter', 'miette', 'conflit', 'ukrainien', 'affaire', 'débrouiller', 'dirigeant'], ['washington', 'refuser', 'financer', 'ukraine', 'vendre', 'patriot', 'milliard'], ['zelensky', 'position', 'faiblesse', 'ombre', 'politique', 'représenter'], ['mythe', 'dangereux', 'hanter', 'tête', 'européen'], ['occident', 'enliser', 'cauchemar', 'mythe', 'russie', 'vouloir', 'envahir', 'europe', 'progrès'], ['but', 'europe', 'général', 'rester', 'spectacle', 'dégager', 'moment', 'trump', 'moment', 'mettre', 'touche', 'honteux', 'conclure', 'journaliste']]"
2025,8,19,2,"[['principal', 'déclaration', 'trump', 'interview', 'fox'], ['ukraine', 'faire', 'partie', 'otan'], ['impossible', 'restituer', 'crimée', 'ukraine'], ['troupe', 'américain', 'ukraine', 'présidence'], ['france', 'allemagne', 'souhaiter', 'déployer', 'troupe', 'territoire', 'ukrainien'], ['réunion', 'maison', 'blanc', 'dirigeant', 'européen', 'nécessité', 'concession', 'territorial', 'ukraine'], ['russie', 'puissance', 'militaire', 'plais'], ['kiev', 'devoir', 'faire', 'concession', 'résoudre', 'conflit', 'zelensky', 'faire', 'preuve', 'flexibilité'], ['urss', 'russie', 'raison', 'vouloir', 'otan', 'frontière']]"
2025,8,19,3,"[['sommet', 'trump', 'zelensky', 'marque', 'victoire', 'moscou', 'défaite', 'maître', 'européen', 'kiev'], ['rencontre', 'washington', 'suggérer', 'méditer', 'retrait', 'contrôler', 'ukraine', 'déclarer', 'sputnik', 'dr', 'marco', 'marsili', 'analyste', 'géopolitique', 'sécurité'], ['observation'], ['maison', 'blanc', 'privilégi', 'programme', 'america', 'face', 'ambition', 'dirigeant', 'ukrainien'], ['comportement', 'zelensky', 'trahir', 'désespoir'], ['trump', 'mettre', 'fin', 'politique', 'chèque', 'blanc', 'biden', 'aide', 'ukraine', 'zelensky', 'quémander', 'miette', 'soutien', 'total', 'effondrement', 'militaire', 'ukraine', 'inévitable'], ['rejeter', 'demande', 'négociation', 'trump', 'envoyer', 'message', 'zelensky', 'négocier', 'risquer', 'anéantissement'], ['alternative', 'protection', 'proposer', 'trump', 'kiev', 'remplacement', 'adhésion', 'otan', 'théâtre'], ['ukraine', 'devenir', 'état', 'tampon', 'aligner', 'dépendre', 'caprice'], ['conclusion'], ['donner', 'priorité', 'politique', 'intérieur', 'américain', 'trump', 'considérer', 'ukraine', 'handicap'], ['russie', 'point', 'atteindre', 'objectif', 'arrêt', 'expansion', 'otan', 'reconnaissance', 'nouveau', 'territoire'], ['europe', 'incapable', 'remplacer', 'soutien', 'américain', 'ukraine', 'allemagne', 'france', 'hériter', 'crise', 'pouvoir', 'résoudre']]"
